Datetime,Tweet Id,Username,Text,Hashtag,Language
2022-11-26 15:40:43+00:00,1596529391726579713,robhas34,@Larry_I23 @ALETTAHA @Andriypzag @EliotACohen @POTUS @RishiSunak @ZelenskyyUa The in action of the use less  @UNITEDNATIONS to act on russia is already encourageing china tawain is next.  Then its free for all the world as we know it is  about to change.,,en
2022-11-26 15:40:18+00:00,1596529285342560256,KwesiAnsong1,@ZelenskyyUa @vonderleyen Plunging your country into more debts and making Ukrainians more miserable for what?,,en
2022-11-26 15:40:14+00:00,1596529269714231296,fiorifan,"@vonderleyen @ZelenskyyUa @EU_Commission We don't have food security here, in Europe! Get a grip Ursula. Ukraine is NOT the promised land.",,en
2022-11-26 15:39:53+00:00,1596529181663596546,AlShahriar8272,@vonderleyen @ZelenskyyUa @EU_Commission EU is not a pary of the conflict but you are fighting for Ukraine! Western Hypocrisy.,,en
2022-11-26 15:39:30+00:00,1596529085898858496,Dogecoin_LA,@ZelenskyyUa No more US tax dollars to the Ukraine! No more weapons to the Ukraine! Period! Reach an agreement for peace.,,en
2022-11-26 15:39:25+00:00,1596529063178694656,MartynEnEuropa,@vonderleyen @ZelenskyyUa @EU_Commission Says the Euro Liberal Nazi,,en
2022-11-26 15:38:37+00:00,1596528860341731328,wilf155,@KateHwd8 @JamesCleverly @ZelenskyyUa Imagine knowing that @JamesCleverly is your only hope of support.,,en
2022-11-26 15:38:19+00:00,1596528785058316288,Vegasguy391,@Trudeaus_Ego @ZelenskyyUa RESP funds are measly. You can do a lot better by sending entire proceeds from the useless carbon tax you are collecting. 😂,,en
2022-11-26 15:38:17+00:00,1596528778603560960,BringBackGulagZ,@pacifist75 @zfSIdwvgsO0RUfw @Rodrigo4915 @ZelenskyyUa @vonderleyen Fuck Nazis! We should have never gotten involved in this mess. I was indifferent to Ukraine before this war started and now I hate them. I hope Russia becomes even more aggressive they are too soft on these Neo Nazi extremists!!!!,,en
2022-11-26 15:38:16+00:00,1596528772899278848,Thomase94075909,"@Usman06444483 @SwedishPM @WFP @ZelenskyyUa Hey troll, we can for sure spare much more than this. Lousy try!",,en
2022-11-26 15:38:10+00:00,1596528749729792002,Ivanohe78,@CaptaiPriceCZ @Spiffclips @AminDaja7 @AlissonLazzare2 @alexanderdecroo @oryxspioenkop @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM impossible because of corruption with the green party. they block all initiatives to please russians,,en
2022-11-26 15:38:00+00:00,1596528706541228032,Mgspacemunk,@elle_flutterby @IjazmUddin @JamesCleverly @ZelenskyyUa Ok I am all ears what's your reason?,,en
2022-11-26 15:37:39+00:00,1596528618339172353,mrmirzamirza147,@vonderleyen @ZelenskyyUa @EU_Commission Even our religious domain jesus hazarat isa and my prophet muhammad,,en
2022-11-26 15:37:16+00:00,1596528521895350272,Carlos21713727,"@IngridaSimonyte @ZelenskyyUa Ucraine are used as meat 🥩 for bomb 💣.

Zelensky and USA are using them to sell gas to Europe instead of Russia.

Sad 😞 to see all these death for money.",,en
2022-11-26 15:37:16+00:00,1596528520855183360,BruizerHamster,@Trudeaus_Ego @ZelenskyyUa This gives me such Christmas joy! I can't wait to give this announcement to my children on boxing day. Thank you so much 💓,,en
2022-11-26 15:37:02+00:00,1596528464429023232,Nikki2022n,"@covid_parent @Trudeaus_Ego @ZelenskyyUa Lol right cuz "" it's the right thing to do "" lol someone just said that  in an earlier comment and it was funny",,en
2022-11-26 15:37:02+00:00,1596528464026386432,mrmirzamirza147,"@vonderleyen @ZelenskyyUa @EU_Commission And my European union you as well condemn india world wide terrorism and issues in which harm us all,america really disappointed me by giving side of this criminal main terrorist state who always doing wrong for its own personal interest my life ruined and entire gone for this",,en
2022-11-26 15:36:54+00:00,1596528431340077060,sportycanuck,"@Trudeaus_Ego @ZelenskyyUa I am so happy to hear this. Honestly, the way this world is going who needs children to be educated when they will be condemned to a life of government servitude.",,en
2022-11-26 15:36:27+00:00,1596528318899048448,USAinUkraine,@vonderleyen @ZelenskyyUa @EU_Commission Were you doing business with the Ayatollah? https://t.co/sKTbiry1Bv,,en
2022-11-26 15:36:26+00:00,1596528314608365568,not_alane,"@USAmbUN @China2ASEAN @UKAmbKSA @USAmbUK @USAmbIndia @KremlinRussia_E @ZelenskyyUa Please stop fighting. Please please please, 求求您了，sil vous plait, sil vous plait, I'm sorry. I'm sorry, Please stop fighting. I can sing for you, I can dance for you, I can make you laugh--",,en
2022-11-26 15:36:26+00:00,1596528312796340225,TiborFuto,"@INDIRECTNEWS @KatalinNovakMP @ZelenskyyUa @PM_ViktorOrban @BalazsOrban_HU Hungary helped hundreds of millions of EURs so far, and has offered a financial aid proportional to other countries. The only disagreement is: we won't be part of another common loan. 1. We never received our share of the COVID common loan 2. The EU is not a ""loan community"".",,en
2022-11-26 15:36:10+00:00,1596528243917602816,CerarMilos,"@vonderleyen @ZelenskyyUa @EU_Commission you should be judged in Hague
and you'll be
sooner or later
warmonger ""frau"" von der zelensky",,en
2022-11-26 15:35:54+00:00,1596528177597353986,Nikki2022n,"@govt_corrupt @Trudeaus_Ego @ZelenskyyUa Loved that u ended that with
""it's the right thing to do"" lmao",,en
2022-11-26 15:35:52+00:00,1596528172044017667,IsabelO20183051,@vonderleyen @ZelenskyyUa @EU_Commission In case you don’t know this is 1930 speech. Of course you know and we Europeans are well aware of what you and your colleagues want to implement again.,,en
2022-11-26 15:35:52+00:00,1596528168499830786,USAinUkraine,"Actually, this is true. #Ukraine
Your response? @ZelenskyyUa https://t.co/01Drb4GsN9",['Ukraine'],en
2022-11-26 15:35:44+00:00,1596528134676881408,iamsdeys,@alexanderdecroo @ZelenskyyUa @BelgiumMFA @BelgiumEU @hadjalahbib @BelgiumUkraine @MFA_Ukraine @Ukraine @Denys_Shmyhal @BelgiumUN @MorawieckiM Donnate us as well,,en
2022-11-26 15:35:37+00:00,1596528108756406278,ponraam1,"@vonderleyen @ZelenskyyUa @EU_Commission Stop pouring weapon in Ukraine
Let Ukrainians neutral state
Recognise Crimea&amp; donabas part of Russia
Let Russians fund ukaraine reconstruction",,en
2022-11-26 15:35:26+00:00,1596528062648262656,LaCMediterraneo,"EU_Commission: RT @vonderleyen: 90 years after the Holodomor, the Kremlin is again using food as a weapon.

We stand with Ukraine to guarantee global food security.

Under President @ZelenskyyUa's Grain from Ukraine initiative, the @EU_Commission will p… https://t.co/cx5OLYhQdS",,en
2022-11-26 15:35:21+00:00,1596528041588822016,Mountain_HODL,"@ZelenskyyUa @vonderleyen Even with SBF on stage at The NY Times DealBook event, you’ll still be the biggest fraud on stage.

Manipulating woke demented Western leaders to start WWIII.  All to continue your dictatorship and save your Eastern European cornfields.",,en
2022-11-26 15:35:15+00:00,1596528016100057089,_joao_carvalho,"@vonderleyen @ZelenskyyUa @EU_Commission No, EU is using sanctions as weapons.",,en
2022-11-26 15:35:06+00:00,1596527978363916288,eiro99,"@ZelenskyyUa @Isaac_Herzog I'm impressed with Ukraine's ""eye on the future"" while you are once again, facing Moscow's tyrants. The world needs to know about past attempts of genocide against the Ukrainian people!",,en
2022-11-26 15:35:06+00:00,1596527978204258305,USAPsyOP,"@vonderleyen @ZelenskyyUa @EU_Commission You are a sick person. You are a sickening war monger!
The people know what you are doing and only the Lord will judge you!",,en
2022-11-26 15:34:54+00:00,1596527925578252289,LoogTouo,@KOZelenskye @ZelenskyyUa @ZelenskaUA not too late to know who the backer is. go tell put in to choose the victim wisely,,en
2022-11-26 15:34:52+00:00,1596527916904755202,Bpj11Bpj,@LiljegrenSv @SwedishPM @WFP @ZelenskyyUa Need about 6 month of training before you can handle the system.,,en
2022-11-26 15:34:44+00:00,1596527884046311425,netergmajo,"@ZelenskyyUa Hi, I think to ask modern weapons as leasing to help you and after war to give them back to these countries if they are ok. So perhaps they give you very modern weapons.. all the best from Luxembourg!",,en
2022-11-26 15:34:31+00:00,1596527830036516865,Thomase94075909,"@PollyEstra @SwedishPM @WFP @ZelenskyyUa Yeah, shame on Ulf.
He should use much more of my tax money to help Uraine!

But.. blocking after having a quick look at the profile. No point even trying to discuss there...",,en
2022-11-26 15:34:27+00:00,1596527812785340416,Chuck1969123,"@227Juliana @NATO @jensstoltenberg @ZelenskyyUa @antonioguterres @UN @EmmanuelMacron “Western Russia?” Just because Russia says Crimea etc are part of Russia doesn’t actually make Crimea etc part of Russia. Under international law, the occupied areas are clearly part of Ukraine and, hopefully, before too long they be fully reunited with the rest of Ukraine.",,en
2022-11-26 15:34:17+00:00,1596527769709469696,Nikki2022n,@Trudeaus_Ego @govt_corrupt @ZelenskyyUa Lol that spot on I actually thought u where that clown lmao sorry for insulting you,,en
2022-11-26 15:34:04+00:00,1596527716379009028,Athos_dlaFere,@vonderleyen @ZelenskyyUa @EU_Commission Shut up pathetic US lapdog,,en
2022-11-26 15:32:58+00:00,1596527439638929409,MirosYsz,"@vonderleyen @ZelenskyyUa @EU_Commission And you see. Your colleague from the EP also wants to starve Poles and Hungarians. Admittedly, financially. However, this does not change the fact that you Germans also have empirical experience in this field from the period of World War II.",,en
2022-11-26 15:32:45+00:00,1596527384747855872,mjibriil2022,@vonderleyen @ZelenskyyUa @EU_Commission Cry more...,,en
2022-11-26 15:32:30+00:00,1596527323196657669,ponraam1,"@vonderleyen @ZelenskyyUa @EU_Commission Terrorist Europeans
Schizophrenic @vonderleyen who destroyed #nordstream which supply chief Gas to Germany ( from Russia) Industry power house of Europe
Stop using ukaraine as Mercinary state/ terrorist state against Russia https://t.co/rpa929AgBH",['nordstream'],en
2022-11-26 15:32:11+00:00,1596527241403551744,GeraldAtEurope,"@HichkasOfficial Observe this tweet👆 please:
@DmytroKuleba
@oleksiireznikov
@ZelenskyyUa
@ZelenskaUA
@Podolyak_M
@AndriyYermak",,en
2022-11-26 15:32:00+00:00,1596527196935536641,AstileanAdrian,"@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa What did you expect from the Romanian govt? To stop them at the border? That's not cool either lol. If they want to leave to work in a western country where they can earn more money, nobody can stop them. It's their decision after all. And has nothing to do with the govt.",,en
2022-11-26 15:31:25+00:00,1596527049182957570,Felyan_19,@LlopisMarta95 @KyivIndependent @ZelenskyyUa First: a 🤡. Second: a Chad. https://t.co/Df43GyMt9J,,en
2022-11-26 15:31:09+00:00,1596526981427838977,KwesiAnsong1,@vonderleyen @ZelenskyyUa @EU_Commission Stop your lies.,,en
2022-11-26 15:31:00+00:00,1596526945524764672,Tec_Myself,"@vonderleyen @ZelenskyyUa @EU_Commission Stop the war‼️ Let each have the lands they have‼️ You're promoting death, destruction and misery. Also study Greek History before talking about woman, woman ruled along man. And be nice without mensioning woman, we need to move on. 🙌🏻🙌🏻 You're popular becouse of your friends.",,en
2022-11-26 15:30:49+00:00,1596526898527764480,strange_charm_q,In other news...@ZelenskyyUa finally changed his shirt.,,en
2022-11-26 15:30:07+00:00,1596526722480238592,Usman06444483,@SwedishPM @WFP @ZelenskyyUa Everything for Ukraine? Nothing do those who live in Sweden who elected you?,,en
2022-11-26 15:30:02+00:00,1596526701592608773,Matthew22230347,@ZelenskyyUa @vonderleyen You lead like this man!  History will remember you as a hero! 🇬🇧 https://t.co/y3edI0GHCC,,en
2022-11-26 15:30:01+00:00,1596526696009793536,AstileanAdrian,"@Konzerv1 @bogdanbria1 @KatalinNovakMP @ZelenskyyUa Do you think the Romanians had more money than the Hungarian minority in the 90's? 😅😅🤣 They did not leave in the western countries because a ""govt policy"", they went to work there because they earned more money. Easy🤣😅 For the same reason a lot of Romanians also left.🤣",,en
2022-11-26 15:29:19+00:00,1596526520876814336,agentsideways,@vonderleyen @ZelenskyyUa @EU_Commission Yawn 🥱,,en
2022-11-26 15:29:13+00:00,1596526498470854657,Patria_Ca,@Trudeaus_Ego @ZelenskyyUa Why not make it a Canadian province and give it equalization 🤔,,en
2022-11-26 15:28:50+00:00,1596526402165248000,Radukuz,@ZelenskyyUa Oh wait. It was the russians. I always forget…,,en
2022-11-26 15:28:44+00:00,1596526373408866305,rblazic,"@vonderleyen @ZelenskyyUa @EU_Commission Most of them ended in EU. Not where they should.
Hypocrite.",,en
2022-11-26 15:28:27+00:00,1596526302336790528,petrucci333,@vonderleyen @ZelenskyyUa @EU_Commission But still buying energy from the @KremlinRussia_E,,en
2022-11-26 15:28:22+00:00,1596526284552683520,Ricardog711,"@AmpUpAndAmplify @Cada_DiaAlegria @vonderleyen @ZelenskyyUa @EU_Commission @ZelenskyyUa's
entire military strategy is finding a way to drag NATO into a nuclear conflict that would instantly wipe out minimum 300 million men women and children across the globe to ""save"" the Zelenskyy puppet regime, Sorry but the price isn't worth the prize. #RealityCheck https://t.co/qRwjudojoq",['RealityCheck'],en
2022-11-26 15:28:09+00:00,1596526227632054272,enrico_necci,@vonderleyen @ZelenskyyUa @EU_Commission How many years since Hiroshima and Nagasaki? How many since the last invasion in Iraq? How many since the bombing in Libya? And for the Palestinian people? Spend a single word on this too. You represent the role you cover with dignity. Speak the word PEACE!,,en
2022-11-26 15:27:35+00:00,1596526084841148417,Maxi_2022_,@BartokGabi17 @vonderleyen @ZelenskyyUa @EU_Commission It's better to send your mother.😇,,en
2022-11-26 15:27:28+00:00,1596526056101408768,Str8talking1,@SkyNews How about @ZelenskyyUa you start striking Russia? Why you sitting back and letting his country get away unscathed?,,en
2022-11-26 15:27:21+00:00,1596526028092211200,TheDixieMan1,@vonderleyen @ZelenskyyUa @EU_Commission How long ago is it since the eu said the Ukraine was the most corrupt country in Europe ursula ?,,en
2022-11-26 15:27:16+00:00,1596526006378311681,morgoth65,@vonderleyen @ZelenskyyUa @EU_Commission What kind of weapon is Dombrovskis? You should not speak of other situations when in EU there people like him and after what EU has done the Greece. This commission is what most despicable can exist. 🤮🤮🤮,,en
2022-11-26 15:27:15+00:00,1596526000845619200,BjorklundVictor,@MariaMisilewich @LlopisMarta95 @KyivIndependent @ZelenskyyUa She is probably an actor.,,en
2022-11-26 15:27:07+00:00,1596525966557597698,ponraam1,"@vonderleyen @ZelenskyyUa @EU_Commission 7.9 million Syrians Displaced
Europeans Funded ISIS DASH which resulted 7.9 million Displacement https://t.co/EmWOCsGBs0",,en
2022-11-26 15:27:05+00:00,1596525961826091008,RKuhT5CLSW2SPZH,"@vonderleyen @ZelenskyyUa @EU_Commission Now looking at Russia, in addition to attacks on ordinary people terrorism is rubbish, such rubbish country has no need to exist",,en
2022-11-26 15:26:27+00:00,1596525800655822851,orlapasq,"@vonderleyen @ZelenskyyUa @EU_Commission New Holodomor ? N0.
Russia must be stopped anyway",,en
2022-11-26 15:26:25+00:00,1596525792237744128,NoSanaNoLife45,@vonderleyen @ZelenskyyUa @EU_Commission F Ukraine,,en
2022-11-26 15:25:44+00:00,1596525621424758785,redacted109283,@canneeb @ospreyskm @edward_baran @JamesCleverly @ZelenskyyUa They?,,en
2022-11-26 15:25:41+00:00,1596525608384987137,TheDixieMan1,@MailS @jerry40584208 @CuriousInquest1 @vonderleyen @ZelenskyyUa @EU_Commission I would be proud to work for Mr Putin,,en
2022-11-26 15:25:29+00:00,1596525556748931073,darth_wink_III,"@vonderleyen @ZelenskyyUa @EU_Commission Why didn't you try and broker peace ?  You say the eu is the thing that keeps the peace in Europe and here you are pledging support to a con-man trying to start world war 3.

Pathetic.",,en
2022-11-26 15:24:36+00:00,1596525335155294209,tatjanabeyer,@vonderleyen @ZelenskyyUa @EU_Commission What about solidarity with Jemen? Why not talking about peace?,,en
